class,x1,x2
3,-6.15755259,-3.559058737
2,-7.627711228,-9.404727508
3,-7.82059662,-3.152516514
1,-10.22128739,-5.024728428
3,-5.595120045,-2.990378016
3,-6.087547709,-4.418815029
2,-7.523657159,-7.430405421
3,-7.954916786,-1.489734697
3,-4.476633223,-2.901305548
1,-8.125409241,-3.185530418
2,-5.56132096,-9.52039583
3,-7.723277471,-2.632033726
1,-10.60817575,-5.009520684
3,-6.143148955,-1.985070641
0,-2.039077421,3.391686178
3,-5.440149867,-5.257963896
0,-2.022171994,2.921333418
0,-2.163533855,4.42444576
3,-6.98201353,-2.408277404
1,-10.6335592,-3.701875103
2,-7.197847966,-6.83121432
3,-5.541501322,-3.489437818
0,-0.27078051,3.745145626
1,-7.781869168,-3.12687199
1,-10.09909328,-4.285559227
1,-11.54937014,-2.530171361
1,-9.043720273,-4.716491148
0,-1.293227891,3.361900487
2,-6.913956767,-7.583476814
3,-7.486910754,-3.487538759
0,-2.441471589,3.968980886
2,-7.003348212,-6.559542545
1,-10.17464906,-6.215963874
2,-7.169116109,-6.288412762
0,-1.22357371,3.719002476
3,-6.698477543,-1.167047291
0,-1.842960103,5.507490072
1,-9.125133514,-3.643245951
3,-5.420744932,-2.427229683
1,-10.3468062,-3.714303842
0,-2.330806037,4.39382527
3,-7.531073985,-1.852146692
0,-2.732524185,4.90164848
1,-7.825441988,-4.779002438
2,-8.152115854,-7.019614646
2,-6.524576667,-8.660485307
1,-11.06064127,-4.207981613
0,-2.034844856,3.767759461
0,-1.261679481,3.41047898
3,-6.577067608,-3.145126554
1,-10.24601834,-2.550847021
1,-10.13408501,-5.322628953
1,-11.67838698,-5.765102262
2,-6.8997971,-7.920115468
3,-5.311095076,-4.651822494
3,-5.09822477,-4.084870186
0,-1.347321217,4.213168228
2,-7.340363267,-7.014174809
2,-6.778551081,-8.711062059
2,-5.707315706,-8.243397422
0,-1.976461102,5.047475735
3,-5.876929756,-3.392330731
1,-8.493190637,-4.53177552
2,-5.728645466,-6.49505585
0,-2.137140761,4.432489863
0,-3.297009499,8.365092573
3,-7.959749888,-3.833771959
1,-10.53674508,-3.309248559
1,-9.656023905,-4.078521212
2,-8.609742394,-7.674482973
1,-10.69374017,-2.016216967
1,-8.91329394,-4.063445506
3,-6.909938959,-3.228096568
3,-5.143530902,-2.038782021
0,-1.881888049,4.2057318
2,-6.413867678,-7.631383268
2,-7.0576217,-6.445241924
2,-6.024729444,-8.244992298
2,-8.280107602,-8.704551249
0,-1.854617247,5.211883293
3,-5.827620502,-3.784913305
3,-5.433934713,-2.6387596
1,-10.4037834,-4.641756091
0,-1.868454139,4.99311306
0,-2.119277587,6.111973387
3,-6.465979362,-2.947096416
0,-0.536147744,4.711756909
0,-1.053011506,3.669200241
3,-5.748630504,-3.539068584
0,-1.913739774,5.806333811
1,-9.823658037,-3.775402989
1,-10.94979658,-5.089781649
1,-9.22317798,-5.190513248
3,-8.128856035,-2.520051912
1,-11.10092885,-5.042899646
2,-7.563310085,-8.45797171
3,-6.217196978,-3.083571517
0,-1.047327383,5.151374405
1,-11.61603044,-2.091783445
3,-7.617854458,-3.182146541
2,-8.365355967,-7.652071714
2,-6.145434999,-8.462907585
2,-7.458024342,-7.116811094
0,-0.349854,3.251507234
2,-6.452223697,-9.315849539
1,-8.617832603,-4.110191158
3,-5.502339968,-2.800309571
0,-0.919003455,3.452789267
3,-5.221629615,-3.097970511
2,-6.970466776,-9.609918399
0,-0.441619005,2.465808904
2,-8.448560785,-9.020183323
3,-6.554891259,-3.875621372
0,-1.472998515,4.816541516
3,-6.43183125,-2.422574314
1,-8.822467511,-2.833449544
1,-9.009201861,-2.911908913
0,-1.695841195,3.574094521
0,-2.004547116,4.175650126
3,-6.57544921,-3.435744826
0,-1.881973934,5.876650213
3,-5.130981313,-3.598322246
2,-6.182083118,-6.653302941
1,-9.68950837,-2.837859173
0,-0.916203362,2.896917185
0,-2.772996009,4.339079844
1,-8.403247872,-4.848790071
0,-1.718927808,5.855479273
1,-8.597094618,-5.453525431
0,-1.308443009,4.337719406
0,-1.069520442,3.727106086
1,-9.331122585,-5.489100756
2,-8.063991697,-7.107212984
0,-2.191793927,5.524623266
3,-6.938653166,-4.344811278
3,-7.786677577,-2.875016655
0,-2.499548821,2.108283988
2,-4.91670394,-7.785008616
1,-10.25891442,-3.090085148
3,-5.674763533,-4.098924104
3,-6.176965942,-1.983450174
0,0.26023238,3.014795993
2,-5.470744804,-7.855429066
3,-5.746537273,-3.456517434
3,-6.216602004,-2.174712446
1,-8.085643757,-4.08369048
2,-7.939049905,-8.684160069
3,-5.21892717,-4.207105296
0,-0.16367514,5.081943678
3,-7.454620661,-2.09882839
0,-0.997878829,5.392842049
0,-1.419054354,3.407063367
1,-10.2646428,-3.244191375
0,-1.581738778,5.024870131
2,-7.948987729,-9.455122935
1,-10.49842287,-4.976710749
2,-7.519810026,-6.166688907
2,-6.953352305,-9.424395828
3,-7.596309151,-2.488883417
3,-7.019268578,-1.505238167
3,-6.882147578,-2.670647668
1,-10.20040641,-3.80769673
2,-6.118995809,-9.04513776
3,-5.860561907,-3.841500428
0,-1.770006932,3.789127805
2,-6.5023404,-6.474467705
1,-7.958935364,-4.349641839
3,-7.572978998,-3.510497801
0,-2.255227787,4.09736855
0,-2.168532184,4.240003914
1,-9.811500805,-3.095062546
3,-5.345086568,-4.443975886
3,-8.055583692,-1.458633324
3,-7.475304076,-2.506264902
1,-10.6955224,-4.531674264
0,-0.461729064,6.11108404
2,-7.649493021,-8.810824244
0,-0.120352896,3.257785639
0,-0.460642026,4.591646286
2,-8.513634457,-8.19460498
3,-6.502356067,-2.309859631
1,-9.815971474,-3.80097434
1,-10.77535086,-3.16907538
2,-7.594943138,-7.855370177
0,-1.410760745,4.109848716
3,-5.256572614,-2.875876672
2,-8.279255547,-8.49672813
3,-8.083100988,-4.813219127
2,-6.289676065,-8.571352027
1,-10.44705835,-2.868097227
1,-11.28684254,-3.843565601
2,-7.506183827,-8.226375997
1,-9.579350587,-3.223905474
1,-9.09400307,-4.517512478
2,-7.1349463,-8.825970635
2,-6.818028913,-7.811839058
2,-6.644126984,-6.536433877
1,-10.55398047,-6.553990356
0,-2.767272408,4.388771551
3,-7.154059331,-3.727633196
0,-0.693020656,5.119538919
1,-9.484347568,-3.088846844
3,-6.356708587,-4.252842024
3,-5.709621063,-2.090808221
0,-1.945944821,3.535602219
0,-1.888325735,6.019851243
2,-7.511508834,-8.356136609
0,-0.51265953,4.35678729
1,-10.63279992,-4.847719191
3,-5.631134069,-2.727907593
0,-0.788590103,3.898032735
1,-9.196404895,-3.557517996
0,-2.932118661,4.720037589
1,-11.09579565,-3.194711484
2,-8.452062704,-8.236621378
2,-7.430718838,-7.388725985
0,-2.018784002,4.911871772
3,-6.582189176,-3.117529565
2,-8.282728234,-8.095536012
2,-9.647116981,-7.62983782
2,-6.149506042,-7.246084237
2,-8.623476376,-9.002746881
1,-10.28884467,-3.345633299
1,-9.394676594,-3.638916614
1,-10.96037507,-5.20530598
1,-9.811637987,-4.141465381
3,-5.96228218,-1.714360774
0,-1.34052081,4.157119493
1,-11.26109344,-5.277597765
2,-7.530068531,-6.360905115
0,-1.010916262,4.513833163
1,-8.677986592,-3.039397732
1,-9.358783184,-4.41900828
3,-7.488924985,-2.275523998
3,-9.146846023,-4.011604646
0,-0.675547669,3.846808447
0,-1.587308007,5.416277204
1,-9.559471111,-4.374445432
1,-8.820660248,-4.594456363
1,-10.40792932,-4.407015672
1,-9.786478842,-1.90569371
0,-1.209342164,5.033926952
2,-5.81003343,-8.174331924
0,-1.211179255,5.531813368
3,-6.651384801,-2.744464667
0,-1.265772175,4.178349178
2,-6.180734389,-7.690010882
3,-5.054573294,-3.273385292
3,-5.646454057,-2.551570971
3,-7.707000864,-3.188894296
3,-6.966970677,-4.235360715
2,-8.402283774,-7.227935501
1,-9.51686639,-3.844030183
0,-2.359958411,4.20309542
0,-1.642150498,3.28447114
2,-9.247307583,-8.053366657
3,-5.803439805,-2.881490253
0,-2.991511572,2.645801308
2,-6.380062727,-6.975773711
0,-1.517919368,1.890186008
2,-5.458888662,-8.391181521
2,-7.628504242,-8.357612919
3,-6.523114766,-4.066632444
1,-10.18874168,-4.739469818
0,-0.499221336,4.775982585
0,-0.649432729,5.326507802
0,-4.357921648,3.193151743
3,-5.20407018,-4.465437029
3,-5.583074913,-3.887132207
0,-2.181916371,4.037233967
0,-0.975558578,4.053079886
2,-6.137062331,-6.188948647
2,-7.435359038,-9.202281471
2,-7.18559265,-8.150319817
2,-6.787755683,-8.002947798
0,0.144029076,3.953964896
0,-2.106688471,5.630997574
2,-8.867604234,-8.925118583
3,-5.706040976,-2.539762751
1,-8.504489703,-4.881992823
0,-1.168998862,3.011206844
1,-9.009134419,-4.196174969
3,-5.399799715,-4.138154591
3,-6.132018099,-2.985982102
1,-9.501207465,-3.877371257
1,-10.16915369,-3.766411502
2,-7.5491843,-7.243153466
2,-6.23206344,-7.536447541
1,-8.987138792,-3.746118601
1,-10.22313259,-4.250435969
0,-2.45035986,5.630212081
3,-4.128393591,-0.952379974
0,-1.728888603,4.298097802
1,-9.483300943,-3.970599413
2,-5.454678161,-7.530733174
2,-7.343563531,-8.775240259
1,-10.41521033,-3.821566247
1,-9.233671084,-2.266093324
0,-1.564563796,4.487240857
3,-5.442463427,-3.820118673
0,-0.848608233,5.450931964
2,-5.316520218,-7.676944289
3,-4.644643839,-3.553844052
3,-7.816575478,-4.113979803
0,-0.757969185,4.908984208
2,-5.543448139,-7.281979824
1,-9.772523069,-3.417677958
1,-12.49592522,-3.568989194
2,-5.87455895,-7.715309972
1,-9.643052017,-4.749413797
0,-1.130094582,4.544191079
0,-3.12361348,4.251998675
3,-7.332405043,-2.321836992
0,-0.619470753,3.488049831
3,-6.931042775,-2.809223499
1,-9.858833629,-5.157449897
2,-7.528019245,-8.394891889
2,-7.549159704,-4.412979201
2,-6.390353964,-8.743873483
2,-7.611854097,-8.415481978
0,-1.287103054,4.258000066
1,-10.15795062,-3.231068424
1,-9.352559851,-2.671206717
1,-9.781278239,-4.776792452
3,-6.838731047,-0.559657567
3,-5.681802862,-2.503292713
1,-10.02007188,-5.353818524
0,-0.550943148,3.703569466
3,-5.199680081,-1.857116115
3,-6.218452045,-4.58205977
3,-6.402548795,-3.820243618
3,-7.091357238,-5.283678106
2,-7.687538762,-8.303887719
2,-7.307905915,-8.674544535
0,-1.341405706,4.387258235
1,-9.033689871,-3.512392547
2,-8.815639768,-7.465961899
0,-0.790673749,5.156901509
0,-1.349287618,2.312242053
0,-2.078497804,3.927304954
2,-6.312612325,-7.497212923
0,-1.858497356,4.708449914
1,-9.912429521,-3.740019278
2,-7.095683496,-6.5743142
0,-0.49248474,4.366821169
0,-2.003413582,4.450086726
0,-1.34154561,3.516218317
0,-1.373972581,5.291631033
2,-5.902293637,-9.524081653
1,-10.87744231,-1.800115078
1,-9.492658751,-4.220352727
3,-5.953722901,-3.670461071
2,-6.899500284,-6.908769043
1,-11.1581557,-2.430251833
2,-7.209675298,-8.325453093
0,-0.235945477,5.310489043
1,-8.364436294,-3.694606053
1,-9.788700224,-5.717756628
3,-5.97668349,-3.22142203
3,-5.626001079,-3.207414466
0,-1.208436967,3.711568968
1,-9.851180431,-3.701488844
1,-11.19886816,-4.252443514
3,-5.82812141,-1.440037664
2,-6.388600673,-7.241141246
0,-2.879304303,6.855858518
2,-7.526395154,-8.593590036
2,-7.418991067,-8.000646615
1,-9.124038281,-3.020095251
0,-1.744067933,4.109127986
1,-8.916619511,-2.228956827
0,-1.207943955,5.510664195
1,-10.09942162,-5.752647677
1,-8.609738694,-3.727148791
3,-7.833890935,-3.758988428
3,-6.953143839,-2.579840386
0,-1.171041759,4.330918156
2,-6.073896013,-6.88636154
1,-9.706924557,-4.391403055
3,-6.365760508,-4.991502261
0,-1.938657627,6.029338955
3,-6.776251919,-3.207737929
3,-6.804471141,-3.304961141
3,-5.969766989,-1.902387696
2,-5.588468191,-10.25672089
3,-6.889901783,-4.698122827
3,-5.290301755,-2.282863312
1,-10.97987346,-4.400656709
3,-5.737905609,-2.782844675
3,-6.213116636,-3.799600746
0,-3.558371965,3.289379176
1,-10.44603561,-3.260659636
0,-1.416890465,4.608320048
0,-3.008256353,5.709025405
1,-10.65815569,-4.770192973
0,-0.451103577,5.522191672
3,-6.201379447,-2.672759296
2,-6.582284232,-9.258660458
1,-9.101791022,-5.060127417
0,-0.100754365,4.515892565
0,-1.162290807,4.643822568
0,-2.468407102,4.963929322
1,-11.13501691,-4.756421214
1,-9.247337692,-4.035943786
2,-5.667608925,-8.448363431
0,-3.086115326,6.174449817
3,-7.715060889,-4.460536815
0,-1.974123768,3.061479849
3,-6.238083444,-4.330665398
0,-2.776870255,4.640905567
1,-9.476900305,-3.894976663
2,-5.145713425,-7.675333549
2,-7.297485068,-7.350291438
2,-6.81508971,-9.310744942
1,-12.02391892,-3.952293777
2,-7.666952806,-8.406848494
1,-10.33935575,-4.525374435
0,-3.736361928,5.353991036
2,-7.161069877,-8.094485674
2,-7.540532261,-8.72239266
3,-5.799035393,-2.714842086
1,-8.296477538,-3.805746111
3,-7.077447492,-1.805853004
1,-9.808513752,-2.729412538
0,-1.305689479,4.219534852
2,-7.274686561,-7.63711122
1,-8.167806266,-5.37850472
3,-5.050353132,-2.951754196
3,-6.848856133,-2.780388197
0,-0.002435268,5.824163882
0,-0.758703957,3.72276201
0,-0.874332986,3.741622102
1,-10.83376198,-3.845753609
0,-2.611622007,3.888344316
1,-11.74711793,-2.627425864
3,-7.242293785,-3.954513957
2,-7.329021127,-8.91389027
1,-10.85708382,-2.923346059
3,-3.036452576,-4.143160495
1,-9.697458827,-4.382944221
1,-10.18533885,-4.102289777
1,-8.624380049,-4.480768004
0,-2.778675305,6.362568773
1,-9.282175719,-2.322442293
1,-10.90054425,-3.371839264
3,-5.97892212,-2.254429117
2,-7.067974422,-9.251100814
0,-2.221865337,6.361367944
0,-2.740270598,5.131963873
0,-1.64239518,3.977347591
3,-7.10375109,-3.54601314
1,-7.837256777,-1.954356533
0,-0.641007431,5.637048069
2,-7.263382503,-8.233835099
2,-7.156557383,-8.222153124
3,-5.583159758,-3.181122732
3,-4.823075999,-3.196795328
0,-1.96053606,5.213945786
2,-6.768512512,-8.153220592
3,-6.215073597,-3.141009447
1,-8.706719132,-3.873508936
2,-7.896327264,-9.472319335
0,-2.889618042,4.957027365
3,-6.423632181,-2.900359882
2,-7.146584452,-10.14997364
0,-0.794152277,2.104951172
3,-7.526006352,-4.257725053
3,-6.172733358,-1.904481743
1,-10.41558312,-4.850228134
3,-6.135140204,-3.955130711
2,-9.229809753,-6.241398593
0,-1.273957614,5.124780605
1,-12.78915654,-1.947786971
3,-6.181383095,-1.533956933
2,-6.515887058,-10.05946095
2,-6.338202218,-8.525188045
1,-10.68898146,-2.810784627
2,-5.983396263,-7.152442179
3,-4.609025678,-1.084408855
2,-7.948653502,-7.854393086
2,-7.368233298,-9.587441822
3,-6.252343808,-3.959822929
1,-10.69628317,-6.28238967
3,-6.574316106,-2.225683849
1,-7.883888745,-3.628795031
3,-6.06001379,-1.506805644
3,-8.823512493,-1.620444988
3,-4.733366267,-3.332769971
2,-7.652780286,-7.947539064
3,-5.910948836,-3.507870563
0,-1.037756402,3.806685338
0,-1.643032339,4.583677589
0,-1.004979753,4.355301421
2,-7.646505034,-9.309603697
2,-7.327349886,-8.775765558
2,-7.959019152,-7.218036563
3,-7.671455966,-2.544059629
2,-6.746865323,-6.903115878
3,-8.079442658,-3.06618433
1,-9.658224698,-3.660417422
3,-5.617376359,-3.671002723
1,-10.39483819,-3.067258627
0,-3.310281172,3.515934285
2,-7.32666388,-8.985941617
2,-6.722108773,-8.031249916
1,-8.904405871,-4.699572823
0,-2.698742228,5.139513101
0,-1.138983569,3.262148479
3,-6.433503694,-2.197572636
1,-11.37459554,-4.369907607
3,-4.485610347,-3.276800705
1,-10.2495647,-5.279838195
2,-6.270951775,-7.545861952
0,-2.228708559,3.344693108
2,-8.049810689,-7.905774236
3,-6.727320582,-3.499742307
3,-6.087977642,-2.145969034
2,-6.415137493,-8.50138392
0,-0.208130645,3.788453021
3,-6.701103343,-1.574963052
0,-3.51754177,5.642653899
1,-10.22782657,-4.44436298
2,-6.016651624,-6.760950764
0,-1.985621212,4.375578451
1,-10.95907631,-5.380364176
2,-5.265670373,-8.388639063
1,-10.96472487,-2.735632291
2,-6.24889303,-8.30687543
3,-7.991490344,-3.745868819
2,-6.375289367,-8.401025611
0,-3.120963511,3.89014196
0,-1.461260186,4.525498515
2,-9.153229225,-6.99484631
1,-10.07376347,-4.280214626
1,-9.182112144,-4.23535445
3,-6.450579032,-3.647024
2,-5.717282604,-6.135837724
3,-5.775353908,-1.699942959
2,-7.78152621,-8.861883099
0,-4.323685845,3.980061251
0,-2.115677461,3.426599617
1,-11.1787754,-3.215294862
3,-7.205464425,-3.272239935
3,-6.477173548,-3.481341952
1,-10.29864322,-3.702038915
2,-7.225317392,-9.514682145
1,-9.167818126,-3.125557119
3,-5.164457896,-1.814027079
2,-8.206190506,-8.468831314
1,-9.145922866,-2.318746046
3,-6.930277406,-2.20534328
2,-6.124663279,-9.564521571
2,-7.97769228,-7.018086719
0,-0.527930518,5.926306685
1,-12.14875566,-3.817047542
2,-6.395289488,-7.80009485
1,-9.436074407,-2.438598165
1,-10.92079046,-4.083543756
2,-8.595302919,-8.947930756
3,-6.793248916,-2.035002153
2,-6.574120802,-7.659578867
1,-10.41743037,-5.179418509
3,-4.497062176,-1.325627176
2,-5.987362201,-8.181273524
3,-7.079231937,-1.905127676
0,-1.795537232,3.609220083
1,-9.370535468,-3.790540297
1,-9.108673147,-2.128529761
1,-11.43174323,-3.326442241
3,-8.325671898,-2.876876882
0,-3.198353152,3.958594684
0,-1.698255415,2.790717514
2,-7.889709778,-7.628377159
0,-0.626109103,4.260216594
1,-11.11002679,-3.222203178
1,-10.3837006,-5.697720922
1,-9.041023014,-4.034918567
0,-0.042610307,4.909230751
0,-1.322338968,5.414555302
3,-6.117679444,-3.474088374
3,-7.928465662,-4.11923144
2,-8.698369142,-7.969868341
3,-6.643899078,-3.012444821
2,-5.77775525,-9.679655804
0,-3.936857903,4.336865329
3,-4.18758203,-3.578020848
1,-9.986275932,-2.52241575
2,-9.421747091,-9.053015598
0,-3.696761132,2.463900687
2,-5.567886936,-7.984290437
3,-5.668194129,-2.707062926
2,-9.080380193,-7.789133858
1,-10.81325985,-4.68327516
0,-3.804003953,4.036927444
0,-3.802026635,3.576321005
3,-5.987362205,-3.850970287
2,-7.23270028,-7.565778553
0,-3.604606865,3.491065501
1,-8.740975033,-3.214254711
3,-5.381115286,-3.397858332
3,-6.333648517,-3.862601461
0,-0.031909153,4.744501565
2,-6.678658301,-7.543082068
3,-7.133244654,-4.126955769
3,-6.415166767,-2.947143786
1,-9.578117266,-4.044427282
3,-6.347616696,-4.432214931
3,-7.235142173,-3.932698725
3,-6.461048216,-4.842192372
3,-5.896431319,-3.231780783
1,-9.870397868,-4.024298222
0,-1.59880971,4.617614624
1,-10.63211721,-4.478451941
1,-10.63030265,-4.163195496
1,-9.634134618,-4.819551228
2,-6.711766527,-8.654204978
1,-8.439024249,-1.583618358
0,-2.260716707,4.962563379
2,-6.990631502,-9.206455078
0,-1.769551396,4.415038814
1,-9.688394701,-1.036039784
1,-10.31031552,-3.852145461
3,-5.304432068,-3.47670248
1,-9.709095788,-3.895041165
3,-4.365267081,-1.534095984
3,-5.660242078,-5.675695425
1,-10.96136909,-3.580087574
1,-8.840757619,-3.412815386
2,-7.298323232,-8.0651084
3,-7.641585474,-3.950501376
0,-1.050776247,2.525079002
1,-10.58323425,-2.465206981
0,-2.489570892,3.386970019
1,-11.03436837,-3.408120956
0,-0.197451969,2.346349159
2,-5.570113001,-8.25051395
1,-9.067514298,-3.547569561
2,-6.592746268,-8.789963129
3,-5.984936371,-3.398982359
1,-9.634364585,-4.933068739
1,-9.735837025,-4.540377553
2,-5.950929442,-9.031079647
1,-10.00691405,-3.286737862
0,-2.819730011,5.756596688
0,-1.695550088,5.443528851
0,-1.242257901,5.19126052
3,-6.373614609,-3.358934427
0,-0.027868392,5.26738111
0,-1.256068264,5.000068392
0,-3.238716191,3.57786189
3,-7.956494948,-3.75862081
1,-10.61445893,-3.966652769
0,-2.15777347,4.095504891
3,-7.872106269,-0.864964644
1,-11.12316525,-4.29591949
1,-8.838701865,-5.109148819
1,-10.37740146,-4.324380065
1,-11.57178593,-3.85275513
3,-4.881780019,-3.865594851
1,-11.22159215,-3.395084329
1,-9.848342546,-3.37126116
1,-9.50849331,-5.070180805
2,-7.525864557,-6.984889938
1,-8.365776655,-4.355137381
3,-6.559114981,-2.563375222
2,-6.287673389,-8.942368911
1,-9.586839566,-3.761984632
1,-9.428587908,-3.756032556
0,-3.058372725,4.488257688
0,-2.459107397,4.114895273
1,-9.329832942,-3.983645327
2,-7.969170822,-6.524989397
2,-5.763680292,-8.157331169
1,-10.64420353,-5.402340096
0,-1.041020775,3.963317938
0,-0.123023578,4.40611486
2,-6.272441415,-9.420335405
2,-6.563607335,-8.939630875
2,-7.631657833,-8.833171905
0,-1.233639729,4.455570266
0,-2.656579701,4.299695882
0,-0.981752335,3.299916801
3,-5.15849663,-2.413545056
1,-9.809159188,-3.906517189
2,-7.144622427,-9.673974321
1,-10.06810958,-4.560812649
1,-8.918655449,-4.640180173
1,-10.55958885,-3.632377464
0,-2.284901907,3.812646802
1,-8.957674049,-3.380083099
0,-2.427363652,4.041951819
1,-9.81203715,-3.316323229
1,-10.42839313,-4.55131709
3,-5.879042646,-1.085513702
0,-1.224561582,5.316913472
3,-6.21145054,-3.876332004
0,-2.511015562,5.407371293
2,-6.047886498,-8.040117523
3,-6.802757695,-5.160049808
3,-7.919414582,-3.885447875
2,-8.474853322,-8.122702817
1,-10.45601454,-5.506054422
1,-11.10953059,-5.139900248
0,0.395064197,4.459899406
0,-1.074913295,4.730764112
3,-6.684227034,-4.406367497
3,-5.940761365,-2.895726492
2,-7.190136423,-8.566222443
2,-6.983031975,-7.658465856
3,-5.290444049,-2.023194839
1,-8.993619399,-3.08034271
2,-6.088078928,-7.30039468
1,-11.02851053,-4.225287347
2,-6.961074503,-8.003540576
3,-6.501471132,-3.818998282
1,-11.32015547,-3.350485545
0,-1.751992224,4.168614603
3,-6.042562291,-2.867436876
1,-10.44270751,-5.16961957
1,-11.54210829,-5.499909587
0,0.730586056,4.651912718
0,-0.734058691,3.949502011
0,-2.217054628,5.345658613
1,-9.348738898,-4.539192295
1,-10.25256545,-4.0942593
3,-7.067536389,-1.958180282
2,-6.531514727,-8.3349333
0,-1.499522837,5.28265879
3,-8.077900171,-3.72979983
2,-9.563776458,-8.684623646
1,-7.863160945,-3.980312937
3,-5.801504199,-3.763868123
1,-9.697887302,-5.80998997
3,-6.937643618,-2.674818924
1,-9.526178236,-2.632930635
1,-9.922836406,-5.740283951
0,-1.376884194,3.580392437
0,-2.413957847,5.659358024
0,-0.03864762,3.600305051
0,-1.624616317,5.86040745
3,-3.532640561,-3.599003422
0,-0.986940158,6.835366838
3,-5.4438005,-2.597658172
1,-10.61896427,-2.902733898
1,-9.420100168,-3.673119392
2,-4.975141267,-7.675891445
3,-5.700438127,-3.102429051
1,-9.345532868,-4.184833378
0,-0.203032519,4.723127105
3,-6.87835094,-2.335212994
2,-7.216068006,-7.141532159
3,-7.113911671,-1.808928862
1,-10.16373237,-2.784422173
3,-6.934635145,-4.412708068
3,-6.763880148,-2.510080786
3,-6.385441344,-5.660376931
3,-6.804526363,-2.455867975
2,-7.756190722,-7.900038557
1,-9.983264089,-5.432928582
2,-7.053126676,-6.945128643
3,-5.151821016,-2.764672397
2,-7.065495189,-7.746468379
3,-5.71062387,-3.856694528
2,-6.434240511,-6.995041252
1,-9.564352152,-4.18330457
0,-1.941296175,6.462845392
2,-6.589704791,-7.899453297
0,0.100689321,4.345837377
0,-0.845216777,5.186959799
3,-6.315323176,-3.631322826
3,-7.153174845,-3.24731056
1,-10.22496501,-4.680824657
3,-6.772559421,-4.113085872
3,-6.866868381,-3.039126089
2,-5.902424797,-8.617522207
0,-2.060438098,5.230495487
2,-6.548995465,-8.913832862
2,-7.728327158,-8.782027531
3,-4.882429253,-4.019099057
3,-5.894940489,-4.376333737
3,-5.948820885,-2.283641185
2,-5.809995312,-7.912118988
0,-1.00051011,2.779051528
3,-6.253296088,-5.7991792
3,-7.069638819,-3.21468851
1,-8.460332696,-2.377565102
1,-10.79333912,-4.663401096
2,-5.467245221,-7.57957476
3,-6.451395897,-3.600853042
0,-1.705426592,4.18775641
3,-4.633746574,-4.487710446
1,-12.15834051,-3.546692898
0,-2.252021191,2.101581931
1,-11.30568385,-2.480952241
2,-7.183423934,-7.291631867
0,-1.661451389,3.009869444
0,-0.560563573,3.504855378
2,-7.098611705,-8.237522372
3,-5.383471959,-2.976348103
1,-10.11860181,-4.213909138
2,-7.092116994,-9.198367079
3,-7.669924649,-2.718730673
1,-10.6209925,-4.473709574
0,-2.489731801,3.525912269
1,-9.411093985,-2.77816986
3,-5.920753268,-2.807975164
2,-5.936503641,-9.376578676
0,-0.674608234,5.477742297
3,-7.419965883,-2.197664268
1,-9.832501917,-2.977052249
3,-7.073831639,-0.492531867
0,-1.459800351,5.339211283
2,-9.068823951,-8.283009815
1,-10.57107323,-4.070596224
2,-7.149204716,-9.130628815
0,-1.148622131,6.117151708
0,-2.482027095,5.128201161
2,-7.585810229,-9.012388503
2,-6.158115806,-8.004671555
2,-6.293546891,-7.169589462
0,-3.611665193,3.004160723
1,-7.762990766,-3.906502343
3,-6.230570435,-4.179736589
0,-1.911234114,4.789205043
0,0.000242271,5.148534029
1,-8.185535412,-4.47083837
1,-8.309328721,-3.716024183
3,-7.735915261,-3.477759041
2,-7.321477042,-6.988556942
2,-8.676736825,-7.430661657
3,-5.223295055,-3.454908719
1,-10.11001159,-3.149225696
3,-5.164391543,-2.764736073
0,-1.498994914,4.286339893
2,-7.815913131,-8.512195399
1,-9.191799196,-4.172900714
1,-9.976540675,-3.524689808
3,-6.913396446,-1.538303483
0,-3.745950471,4.768291509
3,-6.282382857,-2.755898203
3,-5.726637873,-4.204069069
0,-0.806855844,4.441849966
3,-7.474191572,-3.887300776
0,-2.074406807,4.858435906
2,-6.470610634,-7.937368432
3,-6.380824646,-2.387652532
0,-2.360904332,3.869266845
0,-2.415222671,6.257927763
0,-1.517308533,4.919995349
0,-2.930020682,4.689485403
0,-2.705094153,4.761774376
0,-3.007324847,5.877229726
3,-7.320304853,-2.850901781
3,-7.010919562,-3.446526286
0,-2.858827938,5.269835186
2,-8.320482722,-7.10656672
2,-6.498908978,-8.841387412
3,-6.675303137,-3.376663586
3,-6.890838232,-3.247903492
2,-8.599582244,-9.004490304
3,-5.026338489,-3.21626707
2,-7.069158438,-7.454881812
2,-8.207078485,-7.467811657
1,-9.919020454,-5.146717238
2,-8.602417025,-7.37640882
0,-0.693339043,5.132406721
3,-3.79679033,-4.867480187
1,-10.29686577,-3.667857111
1,-10.98667696,-4.903212407
2,-6.687052392,-6.92292876
1,-10.83928184,-7.106705998
3,-5.985917366,-2.206187697
2,-6.828892203,-7.070415033
3,-5.575360106,-3.824035919
1,-8.552267196,-6.574360183
1,-11.80165613,-3.683649701
0,-0.273245642,4.954619454
2,-7.440967963,-8.088572411
3,-4.80122184,-3.391170861
2,-6.486471647,-9.049358541
1,-10.96366771,-3.634656005
2,-7.665332725,-9.065814872
3,-5.886131686,-3.00539579
2,-7.254110882,-8.396116491
1,-9.490460919,-4.069915971
0,-2.520876267,5.081201395
1,-11.40692178,-2.822623193
3,-5.91726401,-2.152810551
0,-1.886320098,2.841982015
