class,x1,x2
2,-6.468083159,-8.608546013
0,-0.582235332,3.287229303
1,-7.620719444,-2.250122594
1,-10.41573453,-4.886366779
1,-8.037466625,-3.47827606
2,-6.793974429,-10.15543304
0,3.322058228,3.506151873
2,-9.736064062,-5.707999902
0,-3.682604576,6.360293174
0,-4.774762939,5.82774162
2,-9.769538782,-9.114749662
1,-11.28676948,-2.408344815
1,-10.30622909,-3.929724679
2,-9.63992404,-9.138853145
0,0.025558337,4.864390429
1,-9.793555808,-2.3439519
1,-11.44170635,-5.831284696
2,-9.166793056,-8.889194132
1,-10.92952351,-4.427707539
2,-8.257146754,-8.342082681
2,-9.377551742,-9.69101962
1,-10.23028724,-0.784415368
0,-2.040829707,6.506255783
2,-8.224712946,-7.027444387
1,-9.31864207,-1.623000715
1,-11.18700811,-2.507443162
0,-2.228836179,2.884284333
2,-6.673849462,-7.402748825
0,-1.100874629,4.183755164
1,-10.03125156,-6.054053513
1,-12.07323041,-5.253781375
1,-11.98137696,-3.049054044
0,-2.690318956,3.138681407
1,-8.276302492,-4.72545093
0,-2.358792191,6.483976884
1,-7.757878303,-5.34631496
2,-9.474986003,-7.467270954
2,-6.352116095,-7.772565893
1,-11.66618394,-2.856630493
0,0.138816914,4.684224495
0,-1.434535488,5.101791351
2,-7.191365983,-9.61932917
1,-7.54353982,-3.312760742
1,-9.680862012,-0.881866292
1,-12.18618544,-2.52452682
2,-7.512240158,-7.562117927
2,-6.143051642,-12.03359305
2,-7.349347672,-6.860722519
0,-2.111024137,5.617673744
1,-7.987304638,-6.408059564
1,-8.317169804,-2.662666876
1,-7.588722221,-4.310278672
0,-1.449395084,2.277766703
2,-9.213189821,-8.30339136
0,-3.19525888,5.258136978
1,-7.752219632,-3.699942046
0,-1.74861176,6.579973975
0,0.41991149,5.228684246
2,-8.022783194,-5.827505141
0,-0.490322107,2.777038508
1,-10.6351873,-1.775830185
1,-10.84787598,-4.973264249
1,-9.749896624,-2.4889041
1,-8.866167899,-4.821479447
1,-8.869307715,-2.969325775
2,-4.566227042,-5.146663199
0,-1.314417803,5.549506639
2,-5.44860221,-8.195296233
2,-7.812524035,-8.610343513
1,-11.15178794,-4.334814621
2,-7.418260662,-9.490114563
0,-0.14436914,5.786516769
1,-10.55724279,-5.951806488
2,-8.799011083,-8.205054832
1,-9.434859327,-3.986268693
0,-3.373337203,3.882475785
0,-2.811265525,3.859682794
2,-5.818389275,-7.416537174
0,-0.726854649,3.506783072
0,-1.584084277,5.38197469
1,-9.485124672,-6.325400555
0,-3.820873942,6.254869475
0,-1.223377986,3.749408108
1,-9.111971704,-2.337283696
1,-7.937713821,-4.744477733
2,-8.217119898,-9.743638833
1,-11.65216683,-2.814108158
2,-8.958402509,-9.594608656
1,-9.905411546,-1.562820208
0,-2.329608711,4.713055961
1,-6.421104796,-4.06509467
2,-8.555853865,-10.14778984
1,-11.55026976,-6.111466457
1,-11.73139998,-2.284825568
1,-10.51414623,-4.044574759
0,-2.073329,6.249923247
2,-6.073210488,-10.54904947
0,-1.677161228,3.340738857
2,-6.259546939,-7.694316928
0,-3.301927675,4.660563518
1,-12.32838642,-4.977620314
2,-7.344260849,-10.78333847
0,-2.19839605,5.164562723
1,-10.46176567,-5.803858276
2,-5.588141158,-6.944344883
0,-1.99305212,4.105352765
2,-9.585063704,-5.754651961
0,0.684069388,3.10028754
1,-8.001953331,-3.9684832
0,-0.741211121,5.523816674
0,1.056242465,2.447899485
2,-4.381104045,-8.435250973
0,-1.874353523,5.955965537
2,-7.368448846,-8.742062844
1,-7.351338135,-3.942007955
1,-10.3754908,-5.943083019
0,-0.462464213,4.25359181
0,-0.489519203,3.462327463
0,-0.779632128,6.1692579
0,-2.845759837,6.242073187
1,-10.0018336,-1.950636556
0,-3.851665313,3.631968006
0,0.280764525,3.747993373
1,-12.03918216,-4.473863471
1,-13.26505015,-4.433232428
0,-2.236808279,6.593652227
2,-7.704343539,-5.882494494
2,-8.289724381,-11.44556708
0,-1.492554006,4.377206031
1,-11.31057158,-3.47212039
0,-1.398478207,4.673408206
2,-9.256561416,-8.736688477
2,-9.545387018,-9.698897076
0,-3.453352171,8.165460297
2,-6.993062023,-7.384526373
2,-7.998867051,-8.379217526
2,-5.585588291,-6.004093465
1,-9.370169629,-2.859183937
1,-9.655972131,-2.567570355
2,-6.855398831,-9.452745982
0,-1.067917861,5.494773706
2,-7.286712637,-7.025346783
0,-1.607144522,6.587366241
0,-2.349136428,6.964715145
1,-6.938204105,-1.5581907
0,-0.865361919,4.613041684
1,-10.1787782,-3.948986117
1,-9.452345675,-5.252652568
2,-5.935739986,-8.476705004
2,-7.653135647,-6.080978981
2,-8.781415794,-7.426246028
2,-4.833450731,-6.893630891
1,-8.109012209,-5.081314699
0,2.188619265,3.71031751
1,-8.860323355,-3.347762432
2,-7.256511717,-9.250415344
0,-0.904782686,6.346328693
2,-6.574662591,-8.661016692
1,-9.029983524,-2.030135802
1,-10.11732287,-6.234467872
0,-1.447099099,0.632034077
0,-4.507777995,2.73082383
0,0.431561658,3.523320458
2,-2.362311174,-7.492758441
2,-8.352555505,-9.710483569
2,-7.795595554,-8.0487853
1,-9.56120569,-2.340998925
0,0.531778665,5.295199071
1,-11.49637677,-2.384325866
0,-1.728359935,4.07838968
0,-1.476827999,6.100715731
1,-9.267346973,-5.099857987
2,-6.142628525,-8.158016961
1,-13.92364765,-6.675439179
1,-12.28676529,-5.096475755
2,-6.61771376,-8.35218296
0,-2.435201593,2.910949627
2,-6.453608174,-8.259744401
2,-2.207367389,-9.734790658
2,-8.004834641,-6.661931488
1,-11.36692765,-2.250636469
1,-12.08203786,-2.701923739
1,-11.60273786,-3.032421201
2,-9.729367193,-9.356148729
1,-9.547635615,-4.798557913
1,-7.539270099,-5.941585446
2,-6.194615717,-9.448517999
1,-10.66765248,-4.257711304
1,-9.273815576,-5.611497077
1,-11.73837729,-1.668703476
0,-0.866240288,1.050860102
2,-8.384950392,-9.133721766
0,-1.466994421,7.047112644
1,-9.415830831,-1.749116986
2,-8.253281643,-9.784632283
2,-9.383583454,-8.248824687
0,-2.998529916,4.16469239
0,-1.194151474,1.265118145
1,-9.093243977,-5.977111358
0,-0.398267569,4.252159042
1,-9.347671975,-4.298282581
2,-7.17491232,-9.187049232
0,-0.984326637,7.05449252
1,-9.465721774,-5.147446422
0,-0.639455146,3.92678747
0,-0.936296283,1.587559382
1,-11.33891796,-2.550561235
2,-7.404895222,-9.248547339
0,-0.642848549,2.746630268
2,-7.938622532,-8.055966233
1,-10.68998196,-4.613891444
2,-9.237604732,-7.468100505
1,-12.41549447,-2.869498877
1,-10.13322906,-4.686504833
1,-8.688844019,-3.488194653
0,-1.019173413,3.868606672
1,-8.653830282,-5.613516852
1,-8.711391173,-3.746521245
2,-7.125673288,-8.967034155
0,0.95765774,3.264679518
1,-6.834589859,-1.533006221
2,-7.747273948,-5.173419308
0,-4.115734295,10.34439392
1,-12.3032558,-3.197489219
0,-2.263261343,2.191141397
2,-6.506716367,-5.764225605
2,-4.999325999,-10.04954457
0,-2.251594427,2.6487698
0,-5.707102518,2.58648268
1,-10.37017125,-1.849596258
0,-1.077957912,3.874291726
1,-8.597268061,-6.599010621
1,-11.39523485,-5.554902062
0,1.220128524,2.318949055
2,-5.688261516,-9.118679355
0,-0.14761019,4.994992236
2,-9.3101223,-6.951437925
0,-5.655748815,3.766846942
1,-8.194623477,-5.861158915
2,-9.047152251,-7.253375042
2,-6.954757695,-7.529188859
2,-5.803590595,-7.478189316
2,-5.39043347,-7.1403675
2,-7.307138355,-10.9289768
0,-4.931101857,5.30988756
0,-2.478221158,4.108233075
0,-1.864227022,4.227908587
1,-9.817337284,-2.723318689
2,-6.167963723,-9.030230686
0,-2.503018052,7.338806981
2,-4.366064467,-8.506344542
0,0.960092728,3.243884438
1,-8.998346805,-5.13584395
1,-9.953888817,-5.461882528
2,-8.626672525,-9.650862087
1,-7.524821388,-3.304163248
0,-1.23856229,4.296820813
0,-0.967813756,2.642515862
0,-1.005580612,3.375258779
1,-10.45273918,-6.104669123
2,-7.09790139,-7.645778382
0,-0.92371834,2.313565331
0,-2.09305592,3.818765509
1,-12.10559899,-2.840263678
1,-6.902934345,-2.041345832
1,-12.74154195,-3.601693464
1,-7.617088721,-2.953776963
0,1.226163233,3.497517888
0,-2.589561172,5.45353792
2,-6.090265148,-8.675461828
2,-7.700404839,-5.270620853
1,-7.279446866,-4.729583281
0,-3.126219408,4.664425567
1,-11.31730721,-0.723498343
2,-6.339385084,-10.13737173
2,-8.185108045,-8.102921304
1,-9.725100959,-3.724787236
0,-1.043250499,4.693535742
1,-7.961362787,-4.088602523
2,-6.175196834,-9.707510954
1,-9.340350414,-4.584993875
1,-9.423172199,-2.541360171
0,-3.431214665,3.716594712
2,-6.31335776,-7.8145773
0,-0.092068291,5.319261917
0,-1.508972322,4.888478619
1,-9.201330684,-1.812354467
1,-12.30401477,-2.788119621
1,-9.714882531,-3.88310151
1,-6.757028913,-0.954860527
0,-1.194834768,5.983471021
2,-8.265667944,-11.53059876
0,-0.756080986,5.036913174
2,-5.421350906,-8.474272404
2,-6.078988715,-8.304319518
2,-8.5038797,-7.757278258
0,-3.310488672,6.123575434
1,-9.192565236,-2.038523884
1,-10.21159794,-3.554453331
1,-7.465136829,-3.597362001
1,-10.84314559,-4.259925769
1,-12.70362794,-3.548800277
0,-0.35623067,5.532107329
0,-0.438045212,5.577194763
2,-7.406222625,-6.984839362
0,0.137186357,6.963381126
2,-7.856825068,-11.26012463
1,-7.896785675,-6.203613873
1,-11.32387082,-5.906190793
1,-9.523308582,-4.881010381
2,-7.116198384,-8.575477085
1,-8.212227653,-3.296471349
0,-1.446182847,5.176748089
1,-10.04261632,-5.016753618
1,-11.26006651,-8.683384723
1,-7.759866462,-3.908331258
2,-5.812913326,-11.40699576
2,-7.169646155,-7.718184217
1,-11.20929605,-2.103211183
0,-0.006204807,2.562128489
2,-5.380420049,-7.667058511
2,-6.373638707,-7.707688206
2,-6.978483992,-8.145407192
2,-6.21712012,-6.656262248
2,-6.06203709,-8.584591544
1,-11.47914357,-2.964220337
0,-3.007584696,4.885975282
0,-1.663918081,4.315544415
1,-8.809051351,-5.854009498
0,-1.939414564,4.25387106
0,-2.826348146,6.080251531
0,-1.958057182,7.206196932
1,-5.731804649,-0.315882336
0,-0.526471862,5.457963051
1,-8.997827625,-6.256976861
1,-10.04621937,-3.307182098
0,-1.069896039,1.67061009
0,-1.024318375,4.522499971
0,-1.958900983,3.424585116
0,-0.401084785,5.803142991
2,-7.925972725,-7.690632212
1,-9.239667341,-3.181051291
0,-3.044176842,4.211197057
2,-7.743669397,-8.769663376
1,-10.39392092,-5.094341796
1,-10.87100116,-3.463129079
2,-7.90912575,-10.03047721
0,-2.423018323,4.156760937
1,-11.26889131,-2.775991576
1,-10.0554362,-4.677438841
2,-5.588354599,-6.554842174
2,-6.674066973,-10.23153678
0,-4.587717837,2.302996151
1,-9.990560756,-3.121969738
0,-1.584676174,4.73570611
2,-6.215922376,-9.185467065
2,-7.497513108,-8.647268053
0,0.678648405,4.570593913
1,-13.04263011,-3.041428668
1,-8.602415195,-3.344680067
0,-0.921055072,3.385472657
0,-1.15988808,1.357680186
0,-4.87326,3.161236573
1,-7.225362452,-2.570182995
0,-1.246063793,1.761615167
2,-6.197844768,-8.580180834
2,-6.593102329,-5.736905889
0,-0.890165175,3.959350616
2,-7.368163644,-7.10910455
0,1.6925227,4.476759176
2,-8.863975883,-9.35100108
0,-2.904817749,3.085623469
2,-7.988945873,-8.391905154
2,-7.445311165,-8.839722106
2,-7.518289937,-8.237739746
1,-9.519775461,-4.363414255
2,-7.663109228,-9.203142442
1,-13.53300987,-5.303029787
0,-3.495379382,5.243886197
2,-6.21183604,-6.432982011
0,-3.218333389,5.506024716
1,-10.66520501,-5.777755081
0,-2.710157663,4.101398195
0,-2.375931188,4.44548986
1,-9.288522998,-2.372037994
0,-1.633812816,3.762776451
2,-8.357484342,-7.443524601
1,-9.613593347,-4.263490548
1,-10.88185701,-3.292996791
0,0.765864492,5.160601192
0,-0.746384418,1.584373568
0,-0.619510567,3.269388876
1,-12.51872421,-6.670979119
1,-10.11178895,-4.443647665
1,-8.840709565,-2.477890584
0,-3.060431889,3.60695938
2,-7.940246402,-10.4699588
0,-1.503479821,5.198495002
2,-8.382450793,-8.391015756
0,-2.666429102,4.38749297
1,-8.798851197,-1.956049762
1,-12.98741732,-4.039871184
1,-10.50029359,-3.382340281
1,-10.19825331,-2.776164761
1,-7.524885869,-1.765188731
1,-8.949740537,-7.428274513
1,-10.68516556,-6.28240736
0,-1.191201872,4.116507408
2,-7.379588749,-7.379052778
2,-7.491360996,-7.36511275
2,-7.069520541,-9.800037168
1,-10.56724594,-4.509895824
2,-5.273122565,-7.108265818
1,-9.01944305,-4.300575793
0,-5.075506901,4.30205306
2,-10.18167225,-4.631804237
1,-11.42583861,-5.657998199
2,-5.840993922,-5.119364443
2,-7.53002435,-5.891060747
0,-0.069068642,1.839738379
0,-0.307173825,5.160231377
0,-1.153728498,5.918588018
0,-0.657740564,4.3610447
0,-3.269006324,5.149227786
0,-3.21549366,3.019678051
2,-6.73808146,-9.324003657
1,-7.603407285,-4.470809728
1,-10.8577536,-4.129220063
2,-8.181591391,-5.777907167
1,-7.422079404,-5.159764036
1,-12.42718104,-0.945637759
1,-6.772181792,-2.540549285
0,-4.135641805,3.070656493
1,-10.57669464,-6.569907109
1,-8.514845377,-4.31758818
2,-8.268859762,-6.228829422
2,-9.413544451,-8.465047861
0,-2.260877194,5.642498297
0,-0.544525091,2.142130843
0,-2.378295554,4.931740607
2,-4.243786052,-4.701302462
1,-10.32194523,-2.702830328
0,-2.062116862,4.208976429
1,-13.00362516,-4.148021113
2,-9.534834356,-6.747662949
2,-6.495099259,-10.08455052
2,-8.561035512,-6.298126187
0,-1.227442655,6.653652144
2,-8.421315142,-5.710870043
2,-8.247104812,-8.751445919
0,-0.011527154,6.136308801
1,-8.437483395,-4.090994837
0,-1.930940359,3.500608927
2,-9.159872474,-7.336139359
2,-7.598630639,-3.811648817
0,-2.451817534,2.797036936
2,-6.334172148,-6.820192895
2,-6.652423329,-7.060531195
1,-8.232107173,-1.493262496
2,-8.770252917,-5.020505398
1,-10.06552221,-3.439079081
0,-1.418712418,4.226264905
1,-7.714913854,-3.649677512
2,-8.78263735,-6.816546319
1,-11.24488012,-5.931985392
1,-8.605982724,-1.006929361
0,-2.228239322,7.103368918
2,-6.647762503,-8.201963918
2,-7.015744728,-9.434049716
1,-9.366579704,-1.528157206
1,-13.24510386,-1.085604279
2,-6.969864335,-9.334547922
1,-11.11617858,-3.881272487
2,-5.609336627,-8.735103635
1,-8.018123636,-2.582422325
2,-7.618537143,-8.038717148
2,-2.951649366,-8.918555049
2,-6.311853724,-9.544684139
2,-7.726834649,-8.262949943
2,-7.139446318,-8.033543841
0,-1.639530891,3.364449476
0,-1.568434612,4.723177001
0,2.886725763,5.643366806
2,-5.399120364,-7.026196602
1,-8.627824225,-2.539578833
1,-10.72416568,-2.588236589
2,-10.13020587,-5.238797264
2,-2.97068898,-8.324463707
2,-7.032632658,-12.21881872
0,-0.166003994,3.46379604
2,-5.814855451,-8.019844915
0,-0.345260112,4.591373064
0,-3.657487406,1.765457028
1,-12.10555382,-3.398557837
2,-8.048104635,-6.828064837
1,-9.131294,-3.533004814
0,-3.305291446,5.66444199
0,-0.470349607,3.471193774
2,-8.169067868,-8.689839345
1,-12.13500386,-5.308512637
2,-7.859478069,-7.203851879
1,-8.788842543,-4.282676798
1,-6.684720059,-4.439846271
0,-1.345914891,6.73901386
1,-10.4972036,-5.806223541
2,-8.128123429,-8.171689649
2,-8.379258447,-7.358123577
2,-9.515112622,-7.87818846
0,-3.155089599,4.246298889
2,-8.383777521,-9.11149971
0,0.251073989,7.357142493
0,-2.195341194,3.624425291
2,-8.060049645,-9.096427244
0,0.069338797,4.070136211
1,-6.6739475,-2.713633712
2,-4.794121061,-10.1861353
0,-0.701165927,3.70800027
2,-8.626326455,-11.20147909
2,-6.71892143,-9.435099472
1,-9.757859889,-4.287267162
0,-3.087653057,3.62927154
0,-1.379717819,5.02156734
1,-12.2464568,-3.304070206
1,-12.32519896,-1.818582768
0,-1.165324956,3.967621466
2,-7.153161301,-9.313952107
2,-5.518750687,-8.675133107
2,-10.14119637,-7.83536524
1,-9.645555582,-1.738128134
0,0.525231174,4.881445722
0,-1.819250088,0.219995259
1,-10.63531897,-1.465749538
2,-6.716531962,-7.82120523
2,-7.933667336,-9.863960106
1,-9.713914376,-2.117444534
1,-11.30896408,-4.749746494
0,-1.435504969,5.27962095
2,-5.234548466,-8.430127854
2,-6.587856892,-6.278059765
0,-4.623155119,3.523093105
2,-6.396702613,-7.886746859
2,-7.745136862,-9.384586162
1,-12.17084091,-4.01541386
0,-0.926782686,4.293132299
1,-9.547974701,-6.738310681
2,-8.776844666,-8.626632919
0,-2.956804818,5.319613492
0,-2.051362785,5.701384967
1,-10.79696045,-4.410929538
2,-5.956209031,-8.315217056
1,-10.2873809,-5.757683565
1,-10.26311734,-7.347271537
2,-8.118692996,-9.155135879
2,-6.053089855,-9.039196173
2,-9.021343454,-9.050764292
0,-2.747955585,3.104836852
0,-4.641304203,5.698422642
0,0.775633249,6.141155278
1,-8.481851937,-3.642503628
2,-5.991851698,-7.091735602
0,-0.380503813,4.459530014
0,-1.133740938,2.438064752
2,-7.459504063,-9.803747699
0,-0.227816406,4.550110026
1,-10.93263249,-4.733890088
1,-8.112606297,-2.844707793
1,-9.290411102,-1.972721678
0,0.451750094,4.600142238
0,-3.681207318,6.612599654
2,-5.670318377,-10.18601375
2,-5.783805923,-7.16089444
2,-5.318419213,-8.862147794
2,-6.164833825,-9.668436072
1,-9.896623124,-3.225582217
0,0.277223448,4.231823646
2,-5.399375369,-6.241090534
1,-11.19115242,-5.018427371
1,-7.582406469,-3.019606151
0,0.517583985,3.479434597
1,-8.472218975,-3.783682675
2,-9.845972577,-7.300127783
1,-9.885252368,-1.745346126
0,0.032067111,4.481929727
0,-0.913656258,4.762488918
0,-2.293845348,4.536186479
2,-6.573212355,-8.735594947
2,-9.215725776,-9.862013576
0,-0.481719526,3.409188218
1,-11.68589162,-4.467204961
2,-7.645458184,-11.26250024
2,-8.9310919,-9.56113344
0,-4.446532703,6.260735915
2,-5.492536345,-6.064812094
2,-7.223925494,-7.101528714
2,-9.883682236,-7.290039836
0,-0.326000871,7.143718049
2,-5.603537736,-8.437913056
2,-8.395663508,-8.037237234
2,-6.533818427,-7.732012662
2,-7.230850541,-12.01061531
1,-8.861720317,-4.062686915
0,-1.516422275,5.788664972
0,-1.605263712,7.4514861
1,-8.249709342,-3.658380605
1,-8.259196545,-5.687048955
2,-7.271994168,-7.778164072
0,-4.731860594,5.132315343
0,-2.505243008,4.54101948
1,-8.160291982,-2.290241659
0,-2.322903825,4.891780899
0,-1.822907606,5.812822133
0,-3.461293389,3.957847419
2,-4.854521285,-8.606806208
0,-0.718794353,4.650702244
2,-6.257484955,-7.591427619
2,-10.17837808,-10.01225016
1,-10.14978368,-4.451664566
1,-8.566724158,-5.098062449
2,-8.731941582,-4.70077635
2,-4.36763836,-7.872008238
0,-3.295067405,6.956772089
1,-10.33584263,-4.398979679
0,-0.749953989,7.847066287
1,-8.846772064,-6.174330476
0,-1.181001262,4.032434306
2,-5.182609053,-8.184883834
1,-7.551767815,-3.694124421
1,-12.11266921,-3.907560616
2,-7.679029077,-10.12960116
0,-0.887942565,4.380613571
0,-3.02972502,3.47063214
2,-6.690375661,-9.147961852
0,-3.630861455,4.043787071
0,-0.982633882,1.88039989
0,-0.872434168,3.690803559
0,-1.786321947,3.960447045
2,-7.816955212,-10.78334831
0,-0.907415521,3.688568758
0,-2.330252753,6.243251426
0,-2.281830258,5.084408925
2,-4.603308386,-10.25161558
0,-2.882880933,3.31159995
0,-4.170853617,5.644034606
2,-9.131514829,-7.982895598
1,-7.886596612,-4.082368817
1,-7.691642792,-1.589673379
1,-6.916000361,-4.840697923
1,-8.262280177,-3.142548805
2,-7.32978237,-8.921329478
0,-0.901979278,4.0059836
0,-0.884731207,4.020397374
1,-10.01350177,-4.535709908
1,-9.878129561,-5.448458204
0,-1.226634832,4.493950943
2,-5.454627924,-9.156802322
1,-9.704093625,-4.191057172
0,-1.240826725,6.867320342
0,0.422400808,4.745789504
0,-0.68659444,4.56750481
0,-4.238651618,4.492171363
0,-0.671754599,5.904842342
2,-8.006985703,-8.541271259
1,-9.166026195,-3.154210192
0,0.410259946,4.171225953
0,-2.951534447,5.418557157
0,-1.177661034,3.31866748
1,-7.0094054,-3.742017593
1,-10.52887583,-3.724476312
1,-9.223882425,-5.094255683
0,-4.789145754,4.94919233
0,-1.002310385,6.089982351
0,-0.845591964,1.46923624
2,-7.177304964,-4.981422904
1,-10.27655077,-3.129215807
1,-7.118959365,-3.236506713
1,-10.95034363,-5.294904513
0,-0.80620377,7.299690327
1,-8.835910718,-5.809095599
0,-2.893260689,5.489056807
0,-1.181102167,4.803791308
0,-1.517065741,4.527616352
1,-8.738411169,-4.936773578
0,-0.040974324,3.37624243
2,-8.516129203,-9.451820851
0,-1.945382352,4.756498558
2,-6.078753063,-9.026554001
0,-2.156484661,4.986298587
1,-9.24580023,-5.132952703
2,-7.975909893,-7.526021417
2,-8.460885162,-8.428409819
1,-13.13023307,-2.215775855
1,-11.17868282,-3.582964451
0,-2.128464426,4.558294499
0,-2.221766937,3.281535443
0,-0.886949485,0.232688167
2,-8.949299502,-6.298269955
2,-6.354944823,-9.1658521
1,-8.511233247,-2.053048701
2,-8.05387186,-8.986563778
2,-6.512998151,-7.265626827
0,-0.663440585,2.439503296
1,-10.80277063,-4.903410549
0,0.732137042,3.063327583
1,-7.879996594,-2.447353942
2,-4.975358553,-9.318442193
1,-9.586971868,-4.208473891
0,-3.855640266,4.174753078
2,-7.201329287,-11.00730331
1,-10.82523287,-4.428296011
0,-0.938290736,4.570467415
0,-1.461188238,3.561634963
0,-0.262676388,5.831203092
0,-2.332666955,3.397817811
1,-8.486362026,-4.013926359
0,-1.916721687,4.686895438
2,-9.403524927,-9.158532558
1,-8.618541727,-4.417867768
0,-3.825730614,3.649791074
2,-6.133805922,-11.29702816
2,-7.859973615,-7.706441213
1,-10.85661523,-6.427974003
2,-7.49801478,-9.296358774
1,-12.1487586,-3.012989088
2,-7.213110438,-8.558451556
1,-11.56281191,-3.17489449
1,-11.95966952,-1.744754087
0,-1.863525895,3.210585191
0,-1.231178918,5.734201615
0,-0.704684792,6.520369953
0,-0.893153244,6.972482627
2,-6.631564575,-6.829331461
0,-1.713545179,5.962048342
2,-6.563830573,-7.863639654
0,-2.725543562,6.103182769
1,-11.54940698,-4.462388203
2,-8.142513619,-8.041512462
2,-6.626621704,-7.431344416
1,-8.034314002,-2.853739707
0,-2.919543278,0.959181048
2,-9.267360174,-6.667281219
1,-8.637562938,-3.730513723
2,-8.103144541,-9.873090988
1,-10.54229268,-6.101449087
2,-3.0056948,-9.130270405
2,-7.008493995,-8.826749388
2,-5.886408815,-7.17793604
2,-6.841647334,-8.980240606
2,-6.351871408,-5.527145397
0,-2.652397658,4.795037722
1,-12.07848328,-4.078438457
2,-4.335222554,-7.646202737
1,-9.88633648,-5.533189008
2,-8.890119583,-8.406582818
1,-7.601257059,-3.092868531
1,-9.500422408,-5.51600397
0,-0.98213598,6.062751358
2,-8.502201407,-9.4777607
0,-2.08216431,7.491023154
0,-0.571234129,3.92018354
2,-6.829207691,-8.731182476
2,-7.009813691,-10.01604801
0,-3.562848345,7.044628894
2,-6.619961009,-5.369271714
2,-6.315719387,-6.069964355
1,-9.998632011,-3.343208959
0,-0.443132397,5.973153011
1,-12.62384888,-2.92244924
2,-7.787546745,-8.706895979
2,-7.485025413,-9.333481974
2,-7.288136796,-7.870589739
2,-6.106331836,-8.830704978
2,-7.846274251,-9.441968702
0,1.197428157,6.073074917
2,-8.692912352,-8.567439607
2,-6.275634281,-8.828652792
1,-9.252954946,-3.839382612
1,-11.26357974,-5.713463407
1,-12.86606993,-6.05559283
2,-6.850715674,-7.999023069
0,-3.085923783,3.349964372
2,-7.88622755,-8.26128753
1,-9.542327865,-5.154529107
0,-2.203478037,2.178755192
1,-8.851650374,-1.422465713
1,-9.261570431,-3.212874692
0,-2.406880251,3.940012401
0,-0.647965749,3.322902011
2,-7.316609329,-7.272053777
2,-9.777340007,-10.73987861
0,-1.245405775,4.035965133
1,-9.606471588,-3.564116988
2,-7.970214935,-7.022869406
1,-7.547798189,-3.565234806
0,1.439115074,2.19975448
0,-3.976153578,2.086648309
2,-6.031427507,-9.119567584
2,-6.254423909,-8.914113909
0,-3.03324768,3.795611804
2,-8.633145804,-7.796402587
1,-9.885398357,-6.633751653
2,-7.52597229,-8.196344263
0,-1.934152886,4.074946516
1,-8.65882991,-5.051396374
1,-7.858799462,-1.765841042
2,-6.06049314,-7.623528223
0,-2.553061727,3.942807891
0,-0.011065407,3.054038133
2,-6.485546359,-7.23800905
1,-8.253829683,-6.009628871
1,-11.05313497,-5.14306652
0,-2.287966752,3.687712496
0,-4.341166469,4.127773584
2,-5.739808533,-9.33487574
0,0.771808522,3.197212643
0,-3.335525429,4.758113416
1,-11.63201501,-3.144641214
1,-9.980557647,-1.806949351
2,-5.964940508,-8.754206642
1,-8.834903326,-4.58053443
1,-10.00412689,-2.905829108
2,-7.365644433,-7.098768693
1,-7.643079239,-4.505096849
2,-7.281211624,-6.964661576
0,-2.454739606,3.795629833
1,-11.36713063,-4.111433653
1,-9.547331989,-4.597742058
0,-0.969887356,4.096993501
2,-8.311604467,-7.653288502
0,-2.553689408,5.698924521
2,-5.816383665,-9.250227925
2,-6.784654988,-6.739003467
0,-4.293448366,5.478674265
2,-4.237434186,-5.372310445
0,-1.817576975,5.351783375
1,-10.35068106,-2.371045869
2,-7.187751405,-9.899312952
0,-1.952145917,5.614580005
0,-1.798208384,4.049676971
0,-1.102054469,7.186004096
0,-2.41552083,4.433423706
0,0.082368634,6.011438177
0,-1.132884561,4.303334174
2,-7.373969775,-9.17796517
2,-6.924763167,-5.820985315
0,0.781916224,4.913507414
1,-9.10630518,-3.629559039
2,-5.738660491,-7.45840227
2,-6.705074935,-9.114634288
2,-7.013170459,-8.656448979
1,-11.30646616,-5.594034216
2,-6.981936153,-7.544502429
1,-7.784937286,-3.786276082
1,-10.04391447,-1.58497769
1,-9.981643864,-3.137162422
1,-11.08668259,-2.484211068
0,-1.8617496,5.980317305
2,-5.789069185,-9.400531931
1,-11.14046454,-5.392646282
0,-2.712032704,3.795435341
1,-9.989044916,-3.784802779
1,-12.00125568,-3.074419368
1,-8.578882941,-5.29121303
2,-5.192196259,-8.344450521
1,-6.939546794,-4.547788485
1,-13.04705268,-4.625831031
0,-0.379636627,4.196922273
1,-11.16261792,-4.281730693
2,-6.744155593,-5.46826421
1,-11.21512752,-4.811318515
1,-10.15027617,-6.652297242
1,-11.05280509,-5.340112939
2,-5.906198477,-7.720514272
2,-6.773412403,-8.224084472
1,-8.642148354,-4.799594443
0,-1.66239713,2.311559232
0,-0.687672687,2.379015791
2,-6.261317537,-8.526505837
0,-2.979843503,4.377989087
0,-1.347030524,3.313964741
2,-8.651296089,-7.002805404
2,-7.523936929,-7.454591771
0,-3.334264933,4.52788052
1,-9.521571771,-3.692828138
2,-4.887302524,-8.315242908
1,-9.946819306,-3.555968612
2,-8.221439954,-8.969596971
0,-0.521351416,5.733853091
1,-11.56312779,-0.387325234
0,-1.685742334,5.503593645
1,-8.042349326,-3.745455329
2,-6.609178426,-10.54557254
1,-8.657036346,-2.529446418
1,-8.550380298,-0.316888618
1,-9.673061107,-5.188514404
0,-0.379638073,3.786945904
